board,wall,uptime_ms,kind,reason,bssid,chan,rssi,value,note
heltec,2026-08-31 06:00:50,26284020,link,up,5A:AF:97:2E:2B:8B,3,-57,age_s=356 ip=1,
heltec,2026-08-31 06:01:50,26344021,link,up,5A:AF:97:2E:2B:8B,3,-57,age_s=416 ip=1,
heltec,2026-08-31 06:02:50,26404025,link,up,5A:AF:97:2E:2B:8B,3,-57,age_s=476 ip=1,
heltec,2026-08-31 06:03:50,26464029,link,up,5A:AF:97:2E:2B:8B,3,-56,age_s=536 ip=1,
heltec,2026-08-31 06:04:50,26524033,link,up,5A:AF:97:2E:2B:8B,3,-56,age_s=596 ip=1,
heltec,2026-08-31 06:04:51,26524653,drop,,,,,,
heltec,2026-08-31 06:04:51,26524655,disconnected,8:ASSOC_LEAVE,,,,,our drop
heltec,2026-08-31 06:04:51,26524655,assoc_disconnected,8,5A:AF:97:2E:2B:8B,3,-56,auth=7 phy=bgn pmf=0 wpa3=0,cached
heltec,2026-08-31 06:04:54,26528077,assoc_connected,0,5A:AF:97:2E:2B:8B,3,-57,auth=7 phy=bgn pmf=0 wpa3=0,live
heltec,2026-08-31 06:04:55,26528675,assoc_got_ip,0,5A:AF:97:2E:2B:8B,3,-56,auth=7 phy=bgn pmf=0 wpa3=0 reconnect_ms=4022,live
heltec,2026-08-31 06:05:50,26584036,link,up,5A:AF:97:2E:2B:8B,3,-57,age_s=55 ip=1,
heltec,2026-08-31 06:06:50,26644040,link,up,5A:AF:97:2E:2B:8B,3,-56,age_s=115 ip=1,
heltec,2026-08-31 06:07:50,26704043,link,up,5A:AF:97:2E:2B:8B,3,-56,age_s=175 ip=1,
heltec,2026-08-31 06:08:50,26764045,link,up,5A:AF:97:2E:2B:8B,3,-57,age_s=235 ip=1,
heltec,2026-08-31 06:09:50,26824048,link,up,5A:AF:97:2E:2B:8B,3,-54,age_s=295 ip=1,
heltec,2026-08-31 06:10:50,26884048,link,up,5A:AF:97:2E:2B:8B,3,-57,age_s=355 ip=1,
heltec,2026-08-31 06:11:50,26944051,link,up,5A:AF:97:2E:2B:8B,3,-57,age_s=415 ip=1,
heltec,2026-08-31 06:12:50,27004052,link,up,5A:AF:97:2E:2B:8B,3,-57,age_s=475 ip=1,
heltec,2026-08-31 06:13:50,27064056,link,up,5A:AF:97:2E:2B:8B,3,-57,age_s=535 ip=1,
heltec,2026-08-31 06:14:50,27124059,link,up,5A:AF:97:2E:2B:8B,3,-56,age_s=595 ip=1,
heltec,2026-08-31 06:14:52,27125551,drop,,,,,,
heltec,2026-08-31 06:14:52,27125553,disconnected,8:ASSOC_LEAVE,,,,,our drop
heltec,2026-08-31 06:14:52,27125553,assoc_disconnected,8,5A:AF:97:2E:2B:8B,3,-56,auth=7 phy=bgn pmf=0 wpa3=0,cached
heltec,2026-08-31 06:14:55,27128978,assoc_connected,0,5A:AF:97:2E:2B:8B,3,-57,auth=7 phy=bgn pmf=0 wpa3=0,live
heltec,2026-08-31 06:14:56,27129548,assoc_got_ip,0,5A:AF:97:2E:2B:8B,3,-56,auth=7 phy=bgn pmf=0 wpa3=0 reconnect_ms=3997,live
heltec,2026-08-31 06:15:50,27184060,link,up,5A:AF:97:2E:2B:8B,3,-57,age_s=54 ip=1,
heltec,2026-08-31 06:16:50,27244061,link,up,5A:AF:97:2E:2B:8B,3,-56,age_s=114 ip=1,
heltec,2026-08-31 06:17:50,27304063,link,up,5A:AF:97:2E:2B:8B,3,-57,age_s=174 ip=1,
heltec,2026-08-31 06:18:50,27364065,link,up,5A:AF:97:2E:2B:8B,3,-57,age_s=234 ip=1,
heltec,2026-08-31 06:19:50,27424067,link,up,5A:AF:97:2E:2B:8B,3,-57,age_s=294 ip=1,
heltec,2026-08-31 06:20:50,27484070,link,up,5A:AF:97:2E:2B:8B,3,-57,age_s=354 ip=1,
heltec,2026-08-31 06:21:50,27544072,link,up,5A:AF:97:2E:2B:8B,3,-57,age_s=414 ip=1,
heltec,2026-08-31 06:22:50,27604076,link,up,5A:AF:97:2E:2B:8B,3,-57,age_s=474 ip=1,
heltec,2026-08-31 06:23:50,27664077,link,up,5A:AF:97:2E:2B:8B,3,-57,age_s=534 ip=1,
heltec,2026-08-31 06:24:50,27724083,link,up,5A:AF:97:2E:2B:8B,3,-57,age_s=594 ip=1,
heltec,2026-08-31 06:24:53,27726222,drop,,,,,,
heltec,2026-08-31 06:24:53,27726224,disconnected,8:ASSOC_LEAVE,,,,,our drop
heltec,2026-08-31 06:24:53,27726224,assoc_disconnected,8,5A:AF:97:2E:2B:8B,3,-56,auth=7 phy=bgn pmf=0 wpa3=0,cached
heltec,2026-08-31 06:24:56,27729663,assoc_connected,0,46:AF:97:2E:2B:86,3,-73,auth=7 phy=bgn pmf=0 wpa3=0,live
heltec,2026-08-31 06:24:56,27730226,assoc_got_ip,0,46:AF:97:2E:2B:86,3,-72,auth=7 phy=bgn pmf=0 wpa3=0 reconnect_ms=4004,live BSSID_CHANGE
heltec,2026-08-31 06:25:50,27784085,link,up,46:AF:97:2E:2B:86,3,-72,age_s=53 ip=1,
heltec,2026-08-31 06:26:50,27844089,link,up,46:AF:97:2E:2B:86,3,-72,age_s=113 ip=1,
heltec,2026-08-31 06:27:50,27904090,link,up,46:AF:97:2E:2B:86,3,-73,age_s=173 ip=1,
heltec,2026-08-31 06:28:50,27964093,link,up,46:AF:97:2E:2B:86,3,-72,age_s=233 ip=1,
heltec,2026-08-31 06:29:50,28024098,link,up,46:AF:97:2E:2B:86,3,-72,age_s=293 ip=1,
heltec,2026-08-31 06:30:50,28084101,link,up,46:AF:97:2E:2B:86,3,-72,age_s=353 ip=1,
heltec,2026-08-31 06:31:50,28144101,link,up,46:AF:97:2E:2B:86,3,-74,age_s=413 ip=1,
heltec,2026-08-31 06:32:50,28204103,link,up,46:AF:97:2E:2B:86,3,-72,age_s=473 ip=1,
heltec,2026-08-31 06:33:50,28264103,link,up,46:AF:97:2E:2B:86,3,-71,age_s=533 ip=1,
heltec,2026-08-31 06:34:50,28324107,link,up,46:AF:97:2E:2B:86,3,-72,age_s=593 ip=1,
heltec,2026-08-31 06:34:53,28327087,drop,,,,,,
heltec,2026-08-31 06:34:53,28327089,disconnected,8:ASSOC_LEAVE,,,,,our drop
heltec,2026-08-31 06:34:53,28327089,assoc_disconnected,8,46:AF:97:2E:2B:86,3,-72,auth=7 phy=bgn pmf=0 wpa3=0,cached
heltec,2026-08-31 06:34:57,28330525,assoc_connected,0,5A:AF:97:2E:2B:8B,3,-57,auth=7 phy=bgn pmf=0 wpa3=0,live
heltec,2026-08-31 06:34:57,28331040,assoc_got_ip,0,5A:AF:97:2E:2B:8B,3,-57,auth=7 phy=bgn pmf=0 wpa3=0 reconnect_ms=3953,live BSSID_CHANGE
heltec,2026-08-31 06:35:50,28384111,link,up,5A:AF:97:2E:2B:8B,3,-56,age_s=53 ip=1,
heltec,2026-08-31 06:36:50,28444111,link,up,5A:AF:97:2E:2B:8B,3,-58,age_s=113 ip=1,
heltec,2026-08-31 06:37:50,28504112,link,up,5A:AF:97:2E:2B:8B,3,-56,age_s=173 ip=1,
heltec,2026-08-31 06:38:50,28564113,link,up,5A:AF:97:2E:2B:8B,3,-56,age_s=233 ip=1,
heltec,2026-08-31 06:39:50,28624114,link,up,5A:AF:97:2E:2B:8B,3,-57,age_s=293 ip=1,
heltec,2026-08-31 06:40:50,28684116,link,up,5A:AF:97:2E:2B:8B,3,-57,age_s=353 ip=1,
heltec,2026-08-31 06:41:50,28744117,link,up,5A:AF:97:2E:2B:8B,3,-57,age_s=413 ip=1,
heltec,2026-08-31 06:42:50,28804120,link,up,5A:AF:97:2E:2B:8B,3,-57,age_s=473 ip=1,
heltec,2026-08-31 06:43:50,28864122,link,up,5A:AF:97:2E:2B:8B,3,-56,age_s=533 ip=1,
heltec,2026-08-31 06:44:50,28924122,link,up,5A:AF:97:2E:2B:8B,3,-56,age_s=593 ip=1,
heltec,2026-08-31 06:44:54,28927893,drop,,,,,,
heltec,2026-08-31 06:44:54,28927895,disconnected,8:ASSOC_LEAVE,,,,,our drop
heltec,2026-08-31 06:44:54,28927895,assoc_disconnected,8,5A:AF:97:2E:2B:8B,3,-57,auth=7 phy=bgn pmf=0 wpa3=0,cached
heltec,2026-08-31 06:44:57,28931318,assoc_connected,0,5A:AF:97:2E:2B:8B,3,-57,auth=7 phy=bgn pmf=0 wpa3=0,live
heltec,2026-08-31 06:44:58,28931925,assoc_got_ip,0,5A:AF:97:2E:2B:8B,3,-57,auth=7 phy=bgn pmf=0 wpa3=0 reconnect_ms=4032,live
heltec,2026-08-31 06:45:50,28984123,link,up,5A:AF:97:2E:2B:8B,3,-57,age_s=52 ip=1,
heltec,2026-08-31 06:46:50,29044128,link,up,5A:AF:97:2E:2B:8B,3,-57,age_s=112 ip=1,
heltec,2026-08-31 06:47:50,29104132,link,up,5A:AF:97:2E:2B:8B,3,-56,age_s=172 ip=1,
heltec,2026-08-31 06:48:50,29164135,link,up,5A:AF:97:2E:2B:8B,3,-57,age_s=232 ip=1,
heltec,2026-08-31 06:49:50,29224137,link,up,5A:AF:97:2E:2B:8B,3,-57,age_s=292 ip=1,
heltec,2026-08-31 06:50:50,29284139,link,up,5A:AF:97:2E:2B:8B,3,-57,age_s=352 ip=1,
heltec,2026-08-31 06:51:50,29344139,link,up,5A:AF:97:2E:2B:8B,3,-58,age_s=412 ip=1,
heltec,2026-08-31 06:52:50,29404142,link,up,5A:AF:97:2E:2B:8B,3,-57,age_s=472 ip=1,
heltec,2026-08-31 06:53:50,29464144,link,up,5A:AF:97:2E:2B:8B,3,-57,age_s=532 ip=1,
heltec,2026-08-31 06:54:50,29524148,link,up,5A:AF:97:2E:2B:8B,3,-56,age_s=592 ip=1,
heltec,2026-08-31 06:54:55,29528703,drop,,,,,,
heltec,2026-08-31 06:54:55,29528705,disconnected,8:ASSOC_LEAVE,,,,,our drop
heltec,2026-08-31 06:54:55,29528705,assoc_disconnected,8,5A:AF:97:2E:2B:8B,3,-57,auth=7 phy=bgn pmf=0 wpa3=0,cached
heltec,2026-08-31 06:54:58,29532127,assoc_connected,0,5A:AF:97:2E:2B:8B,3,-57,auth=7 phy=bgn pmf=0 wpa3=0,live
heltec,2026-08-31 06:54:59,29532694,assoc_got_ip,0,5A:AF:97:2E:2B:8B,3,-57,auth=7 phy=bgn pmf=0 wpa3=0 reconnect_ms=3991,live
heltec,2026-08-31 06:55:50,29584149,link,up,5A:AF:97:2E:2B:8B,3,-56,age_s=51 ip=1,
heltec,2026-08-31 06:56:50,29644153,link,up,5A:AF:97:2E:2B:8B,3,-56,age_s=111 ip=1,
heltec,2026-08-31 06:57:50,29704157,link,up,5A:AF:97:2E:2B:8B,3,-57,age_s=171 ip=1,
heltec,2026-08-31 06:58:50,29764161,link,up,5A:AF:97:2E:2B:8B,3,-56,age_s=231 ip=1,
heltec,2026-08-31 06:59:50,29824163,link,up,5A:AF:97:2E:2B:8B,3,-56,age_s=291 ip=1,
heltec,2026-08-31 07:00:50,29884168,link,up,5A:AF:97:2E:2B:8B,3,-57,age_s=351 ip=1,
heltec,2026-08-31 07:01:50,29944171,link,up,5A:AF:97:2E:2B:8B,3,-57,age_s=411 ip=1,
heltec,2026-08-31 07:02:50,30004174,link,up,5A:AF:97:2E:2B:8B,3,-57,age_s=471 ip=1,
heltec,2026-08-31 07:03:50,30064178,link,up,5A:AF:97:2E:2B:8B,3,-56,age_s=531 ip=1,
heltec,2026-08-31 07:04:50,30124178,link,up,5A:AF:97:2E:2B:8B,3,-56,age_s=591 ip=1,
heltec,2026-08-31 07:04:56,30129541,drop,,,,,,
heltec,2026-08-31 07:04:56,30129543,disconnected,8:ASSOC_LEAVE,,,,,our drop
heltec,2026-08-31 07:04:56,30129543,assoc_disconnected,8,5A:AF:97:2E:2B:8B,3,-57,auth=7 phy=bgn pmf=0 wpa3=0,cached
heltec,2026-08-31 07:04:59,30132975,assoc_connected,0,46:AF:97:2E:2B:86,3,-74,auth=7 phy=bgn pmf=0 wpa3=0,live
heltec,2026-08-31 07:05:00,30133494,assoc_got_ip,0,46:AF:97:2E:2B:86,3,-74,auth=7 phy=bgn pmf=0 wpa3=0 reconnect_ms=3953,live BSSID_CHANGE
heltec,2026-08-31 07:05:50,30184182,link,up,46:AF:97:2E:2B:86,3,-75,age_s=50 ip=1,
heltec,2026-08-31 07:06:50,30244183,link,up,46:AF:97:2E:2B:86,3,-74,age_s=110 ip=1,
heltec,2026-08-31 07:07:50,30304187,link,up,46:AF:97:2E:2B:86,3,-73,age_s=170 ip=1,
heltec,2026-08-31 07:08:50,30364188,link,up,46:AF:97:2E:2B:86,3,-75,age_s=230 ip=1,
heltec,2026-08-31 07:09:50,30424191,link,up,46:AF:97:2E:2B:86,3,-74,age_s=290 ip=1,
heltec,2026-08-31 07:10:50,30484191,link,up,46:AF:97:2E:2B:86,3,-75,age_s=350 ip=1,
heltec,2026-08-31 07:11:50,30544195,link,up,46:AF:97:2E:2B:86,3,-75,age_s=410 ip=1,
heltec,2026-08-31 07:12:50,30604199,link,up,46:AF:97:2E:2B:86,3,-74,age_s=470 ip=1,
heltec,2026-08-31 07:13:50,30664203,link,up,46:AF:97:2E:2B:86,3,-74,age_s=530 ip=1,
heltec,2026-08-31 07:14:50,30724205,link,up,46:AF:97:2E:2B:86,3,-74,age_s=590 ip=1,
heltec,2026-08-31 07:14:57,30730449,drop,,,,,,
heltec,2026-08-31 07:14:57,30730451,disconnected,8:ASSOC_LEAVE,,,,,our drop
heltec,2026-08-31 07:14:57,30730451,assoc_disconnected,8,46:AF:97:2E:2B:86,3,-74,auth=7 phy=bgn pmf=0 wpa3=0,cached
heltec,2026-08-31 07:15:00,30733891,assoc_connected,0,5A:AF:97:2E:2B:8B,3,-57,auth=7 phy=bgn pmf=0 wpa3=0,live
heltec,2026-08-31 07:15:01,30734485,assoc_got_ip,0,5A:AF:97:2E:2B:8B,3,-56,auth=7 phy=bgn pmf=0 wpa3=0 reconnect_ms=4036,live BSSID_CHANGE
heltec,2026-08-31 07:15:50,30784208,link,up,5A:AF:97:2E:2B:8B,3,-57,age_s=49 ip=1,
heltec,2026-08-31 07:16:50,30844209,link,up,5A:AF:97:2E:2B:8B,3,-57,age_s=109 ip=1,
heltec,2026-08-31 07:17:50,30904212,link,up,5A:AF:97:2E:2B:8B,3,-57,age_s=169 ip=1,
heltec,2026-08-31 07:18:50,30964214,link,up,5A:AF:97:2E:2B:8B,3,-57,age_s=229 ip=1,
heltec,2026-08-31 07:19:50,31024217,link,up,5A:AF:97:2E:2B:8B,3,-57,age_s=289 ip=1,
heltec,2026-08-31 07:20:50,31084218,link,up,5A:AF:97:2E:2B:8B,3,-57,age_s=349 ip=1,
heltec,2026-08-31 07:21:50,31144221,link,up,5A:AF:97:2E:2B:8B,3,-57,age_s=409 ip=1,
heltec,2026-08-31 07:22:50,31204221,link,up,5A:AF:97:2E:2B:8B,3,-57,age_s=469 ip=1,
heltec,2026-08-31 07:23:50,31264221,link,up,5A:AF:97:2E:2B:8B,3,-57,age_s=529 ip=1,
heltec,2026-08-31 07:24:50,31324221,link,up,5A:AF:97:2E:2B:8B,3,-56,age_s=589 ip=1,
heltec,2026-08-31 07:24:57,31331321,drop,,,,,,
heltec,2026-08-31 07:24:57,31331323,disconnected,8:ASSOC_LEAVE,,,,,our drop
heltec,2026-08-31 07:24:58,31331323,assoc_disconnected,8,5A:AF:97:2E:2B:8B,3,-56,auth=7 phy=bgn pmf=0 wpa3=0,cached
heltec,2026-08-31 07:25:01,31334753,assoc_connected,0,5A:AF:97:2E:2B:8B,3,-57,auth=7 phy=bgn pmf=0 wpa3=0,live
heltec,2026-08-31 07:25:02,31335347,assoc_got_ip,0,5A:AF:97:2E:2B:8B,3,-56,auth=7 phy=bgn pmf=0 wpa3=0 reconnect_ms=4026,live
heltec,2026-08-31 07:25:50,31384224,link,up,5A:AF:97:2E:2B:8B,3,-57,age_s=48 ip=1,
heltec,2026-08-31 07:26:50,31444228,link,up,5A:AF:97:2E:2B:8B,3,-56,age_s=108 ip=1,
heltec,2026-08-31 07:27:50,31504230,link,up,5A:AF:97:2E:2B:8B,3,-57,age_s=168 ip=1,
heltec,2026-08-31 07:28:50,31564230,link,up,5A:AF:97:2E:2B:8B,3,-56,age_s=228 ip=1,
heltec,2026-08-31 07:29:50,31624232,link,up,5A:AF:97:2E:2B:8B,3,-56,age_s=288 ip=1,
heltec,2026-08-31 07:30:50,31684236,link,up,5A:AF:97:2E:2B:8B,3,-56,age_s=348 ip=1,
heltec,2026-08-31 07:31:50,31744236,link,up,5A:AF:97:2E:2B:8B,3,-57,age_s=408 ip=1,
heltec,2026-08-31 07:32:50,31804238,link,up,5A:AF:97:2E:2B:8B,3,-56,age_s=468 ip=1,
heltec,2026-08-31 07:33:50,31864238,link,up,5A:AF:97:2E:2B:8B,3,-57,age_s=528 ip=1,
heltec,2026-08-31 07:34:50,31924238,link,up,5A:AF:97:2E:2B:8B,3,-56,age_s=588 ip=1,
heltec,2026-08-31 07:34:58,31932200,drop,,,,,,
heltec,2026-08-31 07:34:58,31932202,disconnected,8:ASSOC_LEAVE,,,,,our drop
heltec,2026-08-31 07:34:58,31932202,assoc_disconnected,8,5A:AF:97:2E:2B:8B,3,-56,auth=7 phy=bgn pmf=0 wpa3=0,cached
heltec,2026-08-31 07:35:02,31935642,assoc_connected,0,5A:AF:97:2E:2B:8B,3,-57,auth=7 phy=bgn pmf=0 wpa3=0,live
heltec,2026-08-31 07:35:02,31936262,assoc_got_ip,0,5A:AF:97:2E:2B:8B,3,-57,auth=7 phy=bgn pmf=0 wpa3=0 reconnect_ms=4062,live
heltec,2026-08-31 07:35:50,31984240,link,up,5A:AF:97:2E:2B:8B,3,-57,age_s=47 ip=1,
heltec,2026-08-31 07:36:50,32044240,link,up,5A:AF:97:2E:2B:8B,3,-56,age_s=107 ip=1,
heltec,2026-08-31 07:37:51,32104242,link,up,5A:AF:97:2E:2B:8B,3,-55,age_s=167 ip=1,
heltec,2026-08-31 07:38:50,32164247,link,up,5A:AF:97:2E:2B:8B,3,-56,age_s=227 ip=1,
heltec,2026-08-31 07:39:50,32224247,link,up,5A:AF:97:2E:2B:8B,3,-56,age_s=287 ip=1,
heltec,2026-08-31 07:40:50,32284251,link,up,5A:AF:97:2E:2B:8B,3,-56,age_s=347 ip=1,
heltec,2026-08-31 07:41:50,32344251,link,up,5A:AF:97:2E:2B:8B,3,-55,age_s=407 ip=1,
heltec,2026-08-31 07:42:50,32404252,link,up,5A:AF:97:2E:2B:8B,3,-57,age_s=467 ip=1,
heltec,2026-08-31 07:43:50,32464256,link,up,5A:AF:97:2E:2B:8B,3,-56,age_s=527 ip=1,
heltec,2026-08-31 07:44:50,32524256,link,up,5A:AF:97:2E:2B:8B,3,-56,age_s=587 ip=1,
heltec,2026-08-31 07:44:59,32533089,drop,,,,,,
heltec,2026-08-31 07:44:59,32533092,disconnected,8:ASSOC_LEAVE,,,,,our drop
heltec,2026-08-31 07:44:59,32533092,assoc_disconnected,8,5A:AF:97:2E:2B:8B,3,-57,auth=7 phy=bgn pmf=0 wpa3=0,cached
heltec,2026-08-31 07:45:03,32536531,assoc_connected,0,5A:AF:97:2E:2B:8B,3,-56,auth=7 phy=bgn pmf=0 wpa3=0,live
heltec,2026-08-31 07:45:03,32537123,assoc_got_ip,0,5A:AF:97:2E:2B:8B,3,-57,auth=7 phy=bgn pmf=0 wpa3=0 reconnect_ms=4034,live
heltec,2026-08-31 07:45:50,32584257,link,up,5A:AF:97:2E:2B:8B,3,-56,age_s=47 ip=1,
heltec,2026-08-31 07:46:50,32644261,link,up,5A:AF:97:2E:2B:8B,3,-56,age_s=107 ip=1,
heltec,2026-08-31 07:47:50,32704264,link,up,5A:AF:97:2E:2B:8B,3,-56,age_s=167 ip=1,
